provinsi_id,kabupaten_id,kepadatan_penduduk,tingkat_pendidikan,tingkat_pengangguran,akses_air_bersih,akses_listrik,fasilitas_kesehatan,jalan_aspal,luas_sawah,pendapatan_perkapita,jenis_wilayah
16,109,4540.672817276332,9.510037627614912,15.056172949012275,77.28144368961331,94.25419621841256,18,69.77607553401535,2748.1255220677876,2716467.1417308394,urban
25,456,92.70279693744678,12.72844344129972,7.0544260835083605,87.92765936040767,89.06208134030015,21,91.1289715363536,14367.233383635812,1369617.3016017522,urban
33,93,173.35876138720158,12.302825113857146,12.466962593336962,60.1014679373961,94.31565918273714,16,71.07461870539153,539.1623839582843,881231.669507348,urban
15,153,601.9218933766801,9.138416321928219,3.7197180114979904,76.13363212866462,59.995416830623604,17,61.87650361340613,1204.0537547436338,1845321.6286320442,rural
2,505,85.28518535035221,5.784874962924297,4.115120232148616,75.71112176035058,96.01493814729352,15,64.18198233106015,16729.068220413792,1862157.056067528,rural
32,281,17.2900749445445,8.598632385689159,4.241533395096768,85.00504428149057,77.50195040969862,11,44.142302576794265,1141.4969370921426,3328907.238217339,rural
24,313,140.5770469567643,5.53733097560716,1.2346750501478614,83.90961022041364,81.04591064466904,9,59.629555425589956,1735.708128265783,1118342.8833723625,urban
32,281,9.43973903859814,7.532371729971281,4.571785967424912,88.69902573191861,88.6597833465146,20,72.5462787320529,1091.8455648568288,2002466.5762426348,rural
4,172,963.1081200981941,9.411535926899044,7.527695443810629,87.69280303010454,76.4376800230561,15,81.37899285863148,7320.2924241468945,5963793.2826375775,rural
19,500,235.15647086716052,5.387564562262288,16.783022850453847,79.0313930502197,71.18992673717524,15,55.11560553122957,4008.778712446166,3565021.298896339,rural
10,77,2345.6846257859074,13.505901568091673,3.4074155941916837,87.5728643911559,96.87746003943808,14,52.52324987440973,2754.9958346425256,7490467.302945694,rural
28,64,118.39883432773031,17.22162988897078,9.780712611854018,72.08983904766202,93.85664751746344,17,70.04381648474707,2327.8733426270833,6590900.474131307,urban
14,224,2141.308319728234,9.870114423016634,8.16247148172746,52.97725442476138,84.86416407791822,19,35.007802685765185,2165.3156474676407,2679278.894807999,urban
30,245,17.96664495770597,3.560391751957277,16.150871395853127,62.839738462532324,83.48326268655305,17,64.33509648993703,1246.3276648996946,2966706.535474922,rural
4,298,77.46183955553693,11.25312321201743,3.674776537213243,88.44802502419715,79.34253366107652,15,63.813520220348494,8302.056392964832,1556124.2892420068,rural
18,100,24.890068115783137,10.390028355044786,17.02201040259964,97.67782738402015,84.74499645200011,18,61.79384689566827,2979.752834613901,1014212.4878777107,rural
27,499,159.94470925599222,7.491177094852367,4.674267428775678,90.9903057131779,93.92149316112828,10,58.320900933192576,398.10085805172486,3235665.2582186223,urban
32,276,129.84942330549103,7.6007758795286415,1.442629395248352,78.95801194252724,71.67305250370907,18,59.317771252972854,2539.951824717349,5586069.044716552,rural
32,391,11.573185325397311,7.949902781165057,6.173451328763951,62.31671313506874,93.64496284170959,12,66.27819736901507,479.66766200109424,1981749.845727055,urban
33,51,100.41511128410698,11.204051702002157,5.812000186200687,94.39479434019098,79.19860333951036,22,85.73450507897545,5860.376235407435,3514098.4047725876,rural
27,92,47.91125476712612,9.691831699327675,1.427173821774087,71.24918617010579,97.53036984387425,18,66.54510317891845,5460.656673258365,1564505.4779545153,rural
19,52,62.22822702159459,13.593482118871709,3.2846255599844474,52.80487890510182,87.79897812904677,14,68.57718434014843,969.0059924149568,3470271.852369009,rural
16,303,1091.122825605532,8.071624252660804,3.3588592953378655,83.14278392346375,92.72794620627526,20,49.537125152043856,2521.838379267659,23919596.626038525,urban
27,238,285.03263914942943,6.252307366042807,7.1384752640424285,62.636130223451566,76.52946564296585,11,84.1256719578263,5420.21716692502,236525.15071126627,urban
28,142,52.637719632280586,6.838030933262747,4.120328794994265,87.79809464236044,94.01881228777809,16,64.32742757252254,5728.645064069011,1605231.0783327925,urban
24,77,317.0274296797857,10.778618751553644,4.573778616634543,87.49271632768755,83.07165988621922,19,37.4910515933231,1512.4479027863033,5121252.508849887,urban
3,128,34.59080939575687,7.736268484220649,8.639814318616077,79.72447465809942,90.13383459366182,12,68.20340690241704,3509.1319689240604,5638762.035906922,urban
8,401,478.75809667587754,6.988074560852961,0.9144071276302995,98.19133038282473,85.84019216583097,22,72.1057609066809,1415.2828534429505,5188617.944104352,rural
25,196,3998.3506702412733,10.764424433673412,11.171414469135927,66.89585204445454,98.82736550951266,20,65.7288429935567,3356.336422516183,1690218.755720623,urban
24,64,470.068062797219,7.281870767661408,16.305816695219967,85.26368727109009,87.11849751054983,19,43.82611696298035,1234.6575865476548,4217364.203532142,urban
8,477,35.19967509351129,6.8665210584471765,9.297398603795578,79.50038712532384,78.45288868126828,12,61.41725297948327,12242.515505501655,760213.0687246361,urban
8,342,79.70885025427113,5.265728979014227,3.5040700624219223,58.039436227103906,79.32540370122415,15,78.11895502150217,1207.346035239381,712182.3723947941,urban
16,433,6.321724701881907,5.873679764604699,2.5825657486666387,57.117192891488344,84.29617805431688,18,82.16307554161155,14120.032486639211,519458.24418334215,urban
34,288,227.4198441750819,7.88320130766965,7.366539081951945,88.7287847121601,91.0112737514676,14,82.97598236149308,3193.8989757053537,904506.9052751061,urban
4,170,186.62994412855284,10.89266109367987,5.971504146386234,76.74663480764416,83.5538488166107,18,83.04909416497856,245.50573562571148,3231528.357283609,rural
27,145,461.44807154350633,8.112133794059863,4.7948050894891265,79.08043926240734,98.84985481082168,10,79.14041322986243,3950.5466287597123,3606835.817414547,urban
27,45,259.2163124905021,7.127005519503374,4.808859963627151,84.63592470540931,87.30988544956237,19,62.4373095561299,2519.584019748973,1405922.8214229736,rural
33,78,62.992716799088534,9.857952124582306,0.555464910947958,75.82272331594164,90.9546591165341,11,55.56583239015103,1510.476635273072,630598.536509471,rural
31,36,596.5320477555535,9.29619828399139,0.3749584752414128,93.79968769227006,98.33440812859571,10,57.40947704111304,8014.830207981205,1754807.279557216,urban
3,315,5.271680836507375,6.701628651188184,1.5005548456057822,90.12354917566444,68.7371643672426,14,71.60148958855982,3858.0239248728635,4806116.205499484,urban
13,154,196.6397691632234,8.664394539555328,6.799885514005981,65.23220227304314,85.03005036880695,11,59.26271712412782,8958.214979756327,1737764.3840742926,urban
18,169,54.699953175604385,10.118463558952765,7.094376262932764,86.31914670404642,94.06387544492694,14,34.05993022496955,2132.3394456111323,2090686.554188965,urban
20,87,2272.7523400685336,3.5644053047343727,3.169333832351625,85.7316593213649,69.97017748167373,17,86.16640697500098,5552.6850570883025,644821.2908410729,rural
16,160,1315.905265424474,7.328103800313833,8.062660279314699,88.80861969810641,77.41888481998386,18,93.89044994115832,1980.9102085392342,3398732.4900786784,urban
32,365,151.11535983203615,6.396251761808432,2.2263506749495567,90.65506753978481,86.00082271014732,15,50.639533336815944,8854.299416052378,2147846.5571430973,urban
4,381,64.34687976547706,11.16149049276302,14.864982900841223,52.95554049480587,93.60647004718868,16,62.53617235161267,557.4234171898086,2748454.7810252006,urban
9,252,940.3017134645247,11.950843857439287,6.000739576044758,89.0207501399362,39.62888317986829,16,53.866551637783274,3079.5956863637316,2377491.2003698586,urban
3,322,655.8603824742141,7.894499964997628,13.44528412729542,62.26886738845474,96.3815183625569,12,24.79590552609974,2612.5522514688087,2080717.8080261874,urban
4,176,1108.8560095143796,7.853852025271003,2.908860688215954,76.3096130408372,68.5352630771064,14,31.26585554386428,7247.024588891481,1449336.070329793,urban
31,97,4436.560490982927,10.337555226690661,2.0912895010179375,70.2447402408456,72.30375969366123,15,55.08134685214727,12614.981386327949,3665076.701628307,urban
19,287,66.3704124088241,10.952715209773178,5.415764355722254,65.97466488881196,86.4419476642613,11,56.09002861047927,3124.4078151037024,1279036.4468340334,urban
31,333,70.54620488237424,8.570641231517671,4.743113792351438,84.13525833067695,93.80613045827309,10,45.13777164748318,3815.761024572519,893317.1796784964,urban
32,80,75.73157715308619,11.495604090333824,10.62826970331727,90.98926493926206,97.46839915838754,11,88.99865930595908,1110.5200153461747,1531785.5219964308,rural
30,398,171.57114779145928,9.213746832229807,8.942782698352069,84.52074986289783,82.91743972940765,14,31.302778291260214,668.513559729624,1603720.4590441473,urban
27,475,45.234496935912084,9.813295217824205,10.502128451540631,90.92855987834068,96.51415823927154,17,57.59275554468834,141.76348669916837,3043604.2065069685,urban
13,439,109.90962822802084,5.783476614712013,3.2388711308877163,93.2367156219132,78.22682238303794,15,56.6391976782221,6405.33564939434,494808.96008226316,urban
16,506,138.02671728469699,7.403074096989479,5.820441073754292,93.0185884571767,76.62391292980178,17,74.01114404346923,5738.025995166975,3361226.1831090986,urban
30,74,260.32747848527225,8.875391328420353,6.082408938632016,87.59931282832883,94.42813241032822,9,68.39874260031935,552.9995634049063,4307540.203895564,rural
20,361,51.21599125901394,7.307283652460388,18.208840716706437,81.66098186576193,76.17071482288362,7,55.80791822838863,6664.460296968962,975063.919669435,rural
3,15,510.697692069461,8.883313738634811,8.131215725874949,83.53905391957166,84.19354055643693,10,25.829573941150375,2374.560884528899,1755481.9795004374,rural
9,83,6.317546978685496,5.128724116730569,9.583360307947252,80.3730966575656,99.29357082902322,10,75.32978295598653,5834.272986397156,4410625.794958489,urban
14,325,408.3133763579968,9.529283117051778,10.424632442091555,76.08471664784989,95.66899802474794,16,76.95999459307129,162.87175821740956,1364790.9173607063,urban
5,302,64.23289382086939,11.013447345503689,6.644396606878785,74.16643901010401,76.29179208721474,20,60.621005136231574,11130.966324512936,1223596.2620404288,rural
15,103,1905.3691497010645,3.8189664818638773,9.816132131977687,61.792678729638894,67.66596627198392,13,42.59097749708654,3892.207355792222,3962226.9115651567,urban
30,63,26.919520667080764,7.871010453495786,13.387754752434372,68.33307054122412,54.04698880923257,16,62.98208708462339,1517.5699242806952,588980.0544849118,urban
32,284,21.220967275432123,6.006694266049808,6.7232798159313125,65.55511126983818,89.84023264982416,11,38.61275367728862,2635.751504867909,1966522.510239458,urban
9,285,70.43311891561748,10.706656704111683,2.5124242014196003,27.4533820288265,76.444803796814,15,75.46675744731431,2979.8152629960027,1899645.5939611092,urban
13,235,413.0741056848648,7.9154337661991185,10.377420990622355,84.03163049242416,95.28267229072283,15,68.5219104895683,1207.9514797192573,535293.6331283252,rural
31,146,12.64684500383197,4.577503587316801,14.551737074792815,76.68376365571135,98.77662984491845,14,45.29091939980485,2551.7100185140494,2134541.457941185,urban
30,449,73.56383441021822,4.693174154818388,1.174213463800767,81.57362677434278,71.66715811391552,16,49.629669073331954,8322.579373099803,869880.1788053304,urban
21,471,56.94640296325732,9.788859634472354,3.395293844445884,42.46001278097597,74.31184661137999,12,74.2708835562047,6314.87115384756,7005364.021577869,urban
25,245,33.317333543550276,6.525334840765677,0.5741550322188985,62.35316025920321,95.1197045747076,14,44.414040134867285,5163.620628564306,1820960.8034304972,rural
12,487,51.99373597695224,6.2752754951845695,2.31022075477715,61.7631417250409,88.92403191046388,18,60.286588040882485,471.91666141531493,828044.7717935402,urban
6,384,48.118050560586774,5.93047892110014,2.9241089869106403,80.80178762865599,62.30209809603101,9,66.59745749386525,3908.4101457255683,1548083.49289916,urban
32,505,36.57609540406102,7.9425716270239315,7.585742899783062,86.84589490997958,91.60544712960049,11,87.77285691226466,612.8517597959705,5674583.7538893325,urban
3,349,31.767911659524056,5.0168904367063,3.105123966072293,61.702000157328264,68.37530956038921,13,50.247390653748916,3999.126872998597,492917.1213441741,rural
28,97,199.20060813340618,8.20442435379484,3.9563119745632602,89.60549682766825,81.53034034644774,17,78.50306237510485,4958.627032213074,1436991.8930461584,rural
19,89,417.90682040065695,6.043917024875352,4.2717728855929975,85.00920780807584,76.86055709618336,12,64.21806454877633,8836.334963754027,1605886.4540266555,urban
11,446,123.52704201187055,3.398617078007918,0.9458055567730572,67.81191853291175,90.49536404198403,10,70.3525546090755,6536.9340024070725,1574697.7365197684,urban
12,216,126.88618077806454,5.741289817333341,6.2220353231989485,58.22856880458966,79.98375343498856,18,81.14467625417188,1770.259325853956,4773984.478532373,rural
16,257,225.34870482445666,6.00004833060144,3.298736428579903,68.7978859713773,96.45207274355137,21,72.1571211510083,3520.962936342295,2001537.1447538633,rural
14,470,299.70196537197717,11.768899934810815,14.951237386200518,81.19007612397381,85.63039251691956,21,58.792711956479295,6027.055955581792,1614516.5905775467,urban
4,89,48.04677994722415,8.817138596324991,5.981762679828278,86.55594966257406,86.14149203206529,15,80.69532046802648,6735.347048485196,1816325.1992203079,urban
31,8,142.89183658341946,4.383069052591386,2.6156162422147062,46.679000732100285,90.77884112021269,20,52.02477668099459,619.1326326163891,3788486.909253587,rural
4,298,124.85630864490842,10.59174494822961,0.5955528613728037,92.13369455881526,64.68251856789743,19,76.65512960718236,66.95397928413266,1162910.224705724,urban
22,155,81.91749116562973,7.952136510656377,9.261991736421953,90.46741925301241,83.63597935164468,18,58.863709085831715,6523.756316455559,1898135.6914550439,urban
22,153,81.61703240335574,11.38426865603313,11.248777101948331,69.50804230746738,94.90622402697633,13,64.29256038814209,427.735372194123,1642735.67668333,urban
32,438,379.89729570190445,6.57630419410283,2.964530269227402,69.17909128499912,90.36215266505937,15,57.41376432355986,2357.896819334208,2115701.8553489763,urban
28,87,508.68296801996695,6.1562903630051835,11.113181111255454,71.35535948653767,93.75413278220577,10,67.54870194568934,567.5119184277501,2671474.3309929264,urban
32,436,565.9806931111855,3.784150993948564,6.901491377085678,78.1514523078541,73.07895319436454,11,62.998048314348864,5813.560401933571,917201.1397695609,urban
17,191,22.702359172705165,11.594048221986062,2.8826419481941876,79.10665801920008,89.39620529884098,12,81.59109756203448,10788.522934024062,902103.9957119711,urban
18,294,580.7631306320465,6.713669754442157,0.6040478663102441,92.84611124630932,91.88509931335844,18,56.63995559672637,2342.5086506781554,732863.1101115609,urban
11,305,76.81786395161872,10.446127673230333,6.698737993798758,56.76109923094167,74.80896245264154,11,38.20766939250734,5518.982410615651,1606847.8422166137,urban
34,51,49.98845804777281,8.775499290130751,6.2687055819711315,95.70244377436126,82.88058124778405,7,61.033312100692385,512.4022882846499,751195.5823090277,urban
8,354,22.84264185393609,7.1591523498876555,8.001237512561257,93.89363156735453,63.01693999775955,10,80.55415510478657,679.8484470071834,3098696.21094833,urban
8,189,373.4530560896008,5.709761259605087,8.073237359940661,81.12647692547,97.8063072195686,11,66.22901177886207,3586.361543007826,2107651.023207462,urban
1,69,1166.504789672892,6.369639407382815,3.880935671796947,57.024201151802934,71.80299425049037,12,78.50977319708727,15371.091543176535,2997355.5730903614,rural
34,64,20.18830065544668,3.77439022169934,13.021985484857149,68.19028472735897,82.86595081490572,12,70.3231614773063,4477.989548290458,1744423.344794261,rural
24,404,63.809148013297595,2.6616671571884307,13.190678210219989,81.92213462300785,85.82010409066689,19,73.76844984262361,1686.6779784897114,1248637.564066887,rural
9,390,962.7147094306582,11.026946349914612,8.039485021379898,73.40972974832219,93.99513172672404,7,61.60080125868167,6787.676280072682,524728.645060446,rural
3,333,1295.363952581874,8.611295995979875,1.7000975510295615,85.46001296434075,85.58255871356286,10,76.82630154409696,359.9919281551745,1587576.096800312,urban
20,402,165.89044290570163,9.787364573029775,7.623099551431695,87.79060273445978,95.18821196408736,14,55.68595132381732,2199.665882985807,4411711.625136716,rural
26,386,916.1586636385091,13.554704386011224,1.9378774361551565,54.43888870854957,87.69804981402218,6,86.67877566512739,3015.1959053890887,2091693.6688340944,urban
27,461,18.9697636287452,7.1186752459414,1.7137901463091296,94.96438429604348,87.22147691211319,25,84.8400835007133,6763.065730918386,8158575.129699405,rural
4,501,150.73133923630198,7.549110857243855,4.303995560888907,92.94291982246091,92.96860903069802,14,87.4557179666428,640.7871585614008,1928692.4267090845,urban
33,325,96.07096255926388,5.005568168023715,4.150080340822324,91.87823983873358,83.33901992500662,14,76.9386684406161,585.2093662021338,4416587.699315251,urban
17,50,154.55045589621025,9.74187911663547,1.1311758508093357,65.15285291842599,75.09790638069997,16,45.35601378322262,411.82825033555275,286063.7852125008,rural
3,314,1086.3174073205794,5.8845691895935905,4.485692158440472,60.55112183675785,97.25695429718847,15,64.20782263263811,5.4286239700496575,1486905.0725125535,rural
26,248,308.7406538665175,9.917404694758238,3.587621776495185,54.175020679359285,86.16126008182478,10,72.77745749531583,1336.0153502327155,11295346.791107032,urban
14,461,216.07819811187568,9.082638491287003,1.2404262362034797,81.28220439909565,88.22110239090374,14,17.26597124113395,1350.9057959890938,1833259.254037243,urban
19,484,113.28570857203053,9.308917982008477,3.2492694309765158,90.31213259708585,95.94386681785059,9,62.087182785125826,2689.052447664465,474983.2888628524,rural
31,294,909.9518177731261,6.295844649076445,5.683670717867691,83.68833669402285,73.73241530105724,18,45.19906871507205,9833.789783927332,1245497.1835397647,urban
20,316,131.39345809631575,6.048816647321832,8.767310768147567,93.21438537425217,86.57692281907885,20,60.896555340296686,523.4028819289788,2016064.0271862978,rural
34,224,37.32848699363116,10.54572442620893,1.5987709752478851,92.44718709590016,57.76606900424341,26,40.519579033207506,1061.6364025458388,7358770.889094639,rural
25,408,469.1786723413078,4.298899972385201,13.871966346717581,83.41197692990858,90.03861171435354,11,33.13971287578142,728.522026339101,471541.67385275813,urban
15,274,2418.9493690953577,9.857590662684693,10.529325688476867,79.48918730371152,93.44209978739528,18,94.30586502292701,2225.5448358619806,718882.638967412,urban
34,464,124.4532291417476,6.405844370199461,1.2906325361405833,85.75345745079325,91.04730470823725,23,73.00059407717954,10039.378150170784,1356238.50067829,urban
20,404,219.99137683891317,8.531723889543738,2.4598106567639224,78.00439361304599,88.24658099125841,18,27.9387758045402,1453.4988313641938,3142472.5205974523,urban
19,488,163.09066960534253,6.3359945189956415,5.3584702332505385,92.09087466577073,58.67498983358714,11,34.147000170835526,445.28588716606873,2318761.5007577115,urban
15,285,1183.7737831078634,8.461814507231109,5.066219684661633,91.14331513367489,98.83876770079692,8,36.14501913437938,348.6813336557277,838986.8468550814,urban
26,275,8638.650679524342,9.1464705424378,5.860023276459057,90.17065264229568,84.56166813829124,14,69.77094302817899,664.2215338491558,2291276.829998527,urban
2,414,91.78127239258004,10.878748326090204,8.123186987597702,88.33655792385613,93.9110620954029,10,62.228707493684695,4371.354688910211,624650.7481768167,urban
5,348,119.25028881092625,8.052481014994653,5.761470805061339,93.58115146696561,98.84640083766145,14,60.664047576214855,18233.724949085306,1516178.4950972893,urban
11,264,74.7572981852595,3.754832501305305,0.28330682184077466,79.9498772158401,94.12606782855526,13,57.503360323074936,24873.045746988733,3103643.9416666427,urban
28,221,276.8958911702688,4.8887390566076885,4.294329643230102,92.01840417852354,85.50975103521765,14,30.761756683758634,5666.263849235429,1381978.5145160733,urban
17,500,222.31936698694557,6.045165008493985,1.470462567123994,71.11102415465243,88.90154753980704,14,81.97695213664748,9385.995709187773,1830359.1323174855,urban
21,169,1549.536802487996,10.141401698164584,5.3925425001516025,80.3302950537312,86.84209135938895,15,81.16054788331832,2608.141238527204,2232359.6439260817,rural
12,217,113.35933873741601,7.686159233187338,6.294528614447462,50.360004294790485,84.37428255606513,12,77.99302995161796,314.00279186621077,1819465.470539018,rural
3,427,10.824020205826582,10.530648692021497,3.5674390711387245,57.46140954113264,80.63273750299341,18,51.23218844081485,4063.7734053530926,561492.7110005791,urban
31,315,17.548815233923143,9.05637600228435,8.675120798519043,59.36450877926019,70.62634869790944,16,48.8697130659819,2485.990051140213,3274543.050952466,rural
12,132,264.2352154292955,11.803482185280702,7.50707781568015,61.244859450094594,82.80511759267264,17,41.75120157059156,1118.6857792692472,2082730.9942666716,rural
16,195,151.31390309604308,5.19635841246658,5.006394401004015,77.39815389507126,84.30371020288719,12,57.49644177256181,8405.004877129957,2433364.208262194,rural
31,294,141.1458605281921,12.652419393194203,5.535681983682895,58.38098211593316,95.48041275599334,19,56.68508525947675,5679.778592812704,5467020.369319899,rural
21,247,248.79330757743793,5.803811341789631,8.385603326041174,53.76434525076045,97.1232194434874,15,76.75151935348681,7487.663368485835,1337245.0840448411,urban
26,244,56.823113417585304,6.374828181648679,5.762061680039091,84.4612023998218,89.87737683318589,11,81.22653624831906,12960.397788879696,2448343.481015227,rural
15,92,677.0058881201243,10.309569232709121,1.073036947338756,94.36333925275477,68.08319140134394,11,67.71709262620303,270.9138996932278,3454051.8704498187,urban
8,251,20.802907447509412,8.730027079506556,2.0831887042766124,92.21306290026064,95.64813779000909,11,85.79498702751407,6227.161674406911,10987727.383728605,urban
8,320,82.37782587103484,7.735465599040525,5.986680109832566,82.76399533840944,93.24639722822606,12,57.425131154967076,1284.5477906406488,4781270.12561051,urban
32,419,151.3635043177612,8.475960491082667,2.9713358042422833,85.68300015834947,75.4508368890035,24,40.98438468539358,2592.1626427856,5034329.563123199,rural
27,458,1622.0371519462415,7.462912736964926,10.700520081874254,83.49969975466942,99.70476921250132,19,74.13175854961862,1655.505223833701,4191432.6437190394,urban
1,397,90.76515987082999,13.362195584170681,2.9370753828459124,87.21105786911568,82.84852475740595,15,76.47563268501777,3886.7295407751367,5617914.301370234,rural
14,294,1059.723271370705,14.874182943004683,3.3895983129644387,85.9544330844087,95.17894397618231,12,66.84177360800173,14310.520138239244,3347796.6221609,urban
30,35,190.87498087956573,8.623414396731517,4.3999931040617675,84.00493118420569,91.65597508378947,15,82.19327719944253,4122.9419349098125,687250.2104325595,urban
11,80,222.4928125244468,5.176865106753198,2.868291539040126,58.650648288008846,93.80523690342592,20,69.91643339609368,242.91020512234286,813451.2567353424,urban
1,506,95.15612430354182,7.636718431994641,4.335679307735774,78.20190145471297,88.99443052344921,16,77.88524383968979,4433.819981912948,1173296.2731796803,rural
5,364,0.6517078977409195,5.719158765919564,1.9638215118087559,81.92659578656995,86.1683686926235,19,64.75814300809473,7498.894887893111,2033381.2429986242,urban
2,311,32.14477379590887,9.708381891084422,4.515518901287903,76.6950439311958,88.96224673827994,18,62.79413345622365,8712.54167080809,1233568.138597006,urban
10,90,34.56269857923525,9.37042104126055,3.3855445242532225,57.37014234487924,93.32983583556789,13,70.18402486320163,9831.85479283237,916433.4673072225,urban
34,488,396.36245517559325,8.312986310742483,8.631975611506919,30.155385492844726,91.61428003400957,14,28.115877739775403,3205.240613644695,1541119.292704061,rural
33,421,18.913577781976226,8.239662386243658,11.816898934907382,43.168160265537544,55.84286232600695,11,55.75894970715785,28.93341621404056,1075731.085505975,urban
34,317,362.6098272328948,6.738548235846309,4.434129953393747,66.71848157382246,96.77900060354219,15,36.07860367256751,3014.970086983306,5653963.794327436,urban
29,240,736.7573485480967,8.253893534818724,4.269240604942453,96.16294386943012,96.00560084263373,14,59.06532500771966,5279.881377629232,10327076.502035486,urban
27,461,29.442076491757902,10.1185828838667,1.2435951477574214,93.49747208769998,90.3254981687915,10,91.66338745908263,17178.982471981897,221528.00788653074,rural
21,156,140.9215932906207,4.9379057579299985,13.645549999333006,98.73017985076186,87.27435937217551,13,55.72142727361245,319.60495231383135,2259618.23821247,urban
32,109,226.3364183600291,8.417516273253588,2.4088732512537945,71.90271691555044,88.85374037798756,17,74.4155468094833,1066.8368545571407,3132039.519457864,rural
28,510,570.0979668094651,10.424934170505743,15.771224088081594,61.69708738798192,75.89756441034686,13,74.2568156041871,6169.852350064198,3667258.0225580405,rural
5,375,1651.2193639337345,10.030855379939792,6.966510701163989,28.968210691311562,78.51621645820508,12,75.23215127842408,1675.862372954684,7211716.625584296,urban
34,43,192.60596621199068,9.300184659200948,0.20979661199339703,77.92421763765924,86.7744359740831,13,58.03254940580066,1681.104964492759,3432151.1924798624,urban
25,427,73.44940360281534,3.1350844908261166,5.430874957583162,52.39429157416148,87.7391648432115,16,62.70982795087162,1578.1156859995426,2045958.5200893017,urban
29,477,100.49356336260288,6.530655854017365,3.4128357162343583,71.72064784634149,73.31543492553652,14,78.44603350640541,1608.451893771357,1503256.3097816359,urban
3,41,177.98027136727927,6.745618368587553,3.198118070347175,68.87038125130243,96.67782846578233,12,41.150882938037675,953.7107805436124,792356.1619075851,rural
2,496,443.77539448333124,12.47402297524508,2.167949781603569,57.89410290244835,72.67501482124908,15,83.52156226967456,977.349193844606,1990332.9614313103,rural
29,340,138.73035871920308,9.949064827424934,7.547389860170528,88.73938994876679,79.35493301852881,14,44.41233438713172,2365.1256856583973,2114779.007952215,urban
9,12,161.11929771370038,5.69624626388733,5.543227197282432,90.1617512379768,80.42808758637551,20,43.88451139471152,8333.587307370508,1735523.868193342,urban
34,192,27.626647617770082,10.243542338114253,14.841886317859736,71.47583430571464,81.01901719957057,14,75.3037283838846,5277.088869292019,2045663.2859582892,urban
34,198,2.5375854820578803,8.150998033891305,10.810506167230008,84.72933421726626,77.74141220177742,11,77.64406486915428,1517.4812001305593,1031343.8023341119,urban
17,142,42.05318859199968,5.309119815483952,10.052064894773546,84.9793635832923,95.33325236396924,15,74.95460382331825,7017.277250335737,2044370.0726689098,urban
22,281,12.662030961856637,8.68069108193314,4.490920449119415,43.235691052361744,79.33363114762764,14,55.65616283058944,2082.9081740320116,5804532.643788737,rural
17,381,237.0643488204386,10.55521672509525,13.503597634744771,74.42251881629963,68.90652547482952,16,82.25669471027703,138.18281918013446,2733969.733182521,urban
1,411,178.9366543277928,8.873047772800257,4.889628807232302,61.036621959435486,81.33371160297762,8,83.4005639673634,6426.480420882057,5008539.882559343,rural
8,207,175.39246849711358,4.531596092936007,6.494406729885915,73.6295392716931,93.96372649085893,17,65.68532924529799,621.867891164012,799559.0228759508,rural
24,433,29.022008209995537,6.55001308360636,3.3281057872960655,92.81489365197841,98.54277896213172,13,81.37358326836383,3808.715632515708,3504827.8499971502,rural
9,449,390.92768509314203,10.31338933178893,2.217224343476018,76.1674448790232,94.67450300061324,13,96.10253404238189,1738.1943814938575,1344685.9372493115,urban
12,484,7.717163030558606,10.277258789690917,4.597814771464646,48.34925067312502,72.22531090644081,15,76.49212843858372,4057.3379374692363,3253498.953394874,urban
32,10,17.708387323435947,2.8112123180800506,0.4120335541993514,88.86202842321438,87.98317237636422,16,68.653973348575,3842.47673373671,5656704.061041121,rural
4,419,165.85555852979883,11.71174594731281,2.7721945500568386,93.03745230749075,57.30276476450852,14,61.378982116252914,516.238220096404,5400717.134256082,rural
1,279,164.70465519439517,6.026610643046011,3.1992630375520577,77.37171697893969,81.8783706927002,13,79.92538179021801,3854.4237143282962,3783628.55206054,rural
31,441,186.06658134499455,6.817666786817077,4.048228980581411,79.68957774105488,87.20942627745755,14,79.82675193839135,1405.1735441983928,3344833.9969752207,urban
17,422,79.05635264217983,4.9788250482212675,16.090251415191318,78.57160523991836,72.69442936767149,20,65.20750333654927,18050.515733321157,2501927.9371442166,urban
6,40,199.32299013859293,9.658820758578734,1.3654144935611996,86.79151535911373,80.53578109568724,12,35.993121678738596,16786.63004716226,5324915.26234839,rural
19,115,1524.0464826247364,10.905819744595613,4.883914573953396,97.59974577498596,97.04131218389584,15,71.65490589621349,10214.25231700748,3899633.4742106497,rural
14,438,297.4926636051254,12.028662601699502,2.0424875343750304,68.5116938828877,68.98230611213506,15,36.46274796978371,3270.521106111009,6670174.563211975,urban
11,489,183.40006037449768,7.539758633303213,1.9959549336507576,69.76651752917088,91.58172629782565,14,46.69041879163605,4273.029008793524,1923311.35776081,urban
11,265,336.3033987054519,8.700100661771259,6.26602750532461,86.9645124638872,70.29145849174421,13,44.680102699376214,6981.859285758962,2400575.520257297,rural
20,21,111.00521078279333,3.871682253972347,4.158593885977486,81.3443027411563,85.69821471832311,22,83.72486143802477,588.9251811514272,2304199.5147101656,urban
23,333,61.96828004445846,8.888068690226183,3.3445865005133166,76.30420988795377,93.01283291343285,20,47.92137681157483,695.6204652376065,8548890.693052009,rural
18,465,9.779764590980072,11.92160976701907,10.135610270494848,64.10266346433923,86.26728061473011,14,56.45612020858247,2869.307348995628,3242105.4742681864,urban
